url,title,text,age,city,status,body,zodiac,diet,facial hair,drinks,eye color,religion
http://dallas.craigslist.org/dal/msr/5389499786.html,Man looking for anonymous HUNG COCKS - m4mw,"

have you ever fucked a nice man ass? curious about that? 
Bi-curious man here and very discreet Man here.38 body :5'7"" (170cm) I am a masculine, clean, discreet, mostly smooth with an AMAZING BUBBLE ASS horny as hell to make this fantasy cum true. I always wanted to take anonymous COCKS MEN.. My fantasy is to be at home leave the door unlocked and lets Real hung men (Straight-Bi-curious or masculine well dicked gay man) to walk in apt, and find my bisexual ass up, face down. I fuck me until he unload . I zip up and go. interested?
",38,dallas,,,,,,,,
http://dallas.craigslist.org/dal/msr/5433594544.html,BDSM couple seeks bi male for BDSM fun - mw4m,"
Dominant BDSM couple seeking the right bi male submissive for on-going arrangement. Not one timers.
Bondage, service, feminizing/sissy, body worship and many other BDSM areas explored.
We are seeking the right sub to be our house pet/ plaything for weekend encounters.
Are you the one we are seeking?
Wish to learn more?
Reply with:
A name (first name will do)
Physical Stats
A picture (g rated is ok)
Your interests and what kind of sub you are.

Want to be the plaything of a creative, sadistic couple of kinky Doms?
Reply NOW.

",45,dallas,,,,,,,,
http://dallas.craigslist.org/dal/cas/5437372249.html,married and looking...possibly today - - w4m,"
I am a 24 year old married female, 5'4"" 130 lbs with brown hair and blue eyes. I am a smoker and a very casual drinker. My husband knows that I am looking for a guy to play with, though he would not be there only . . tex.....4four3three__ (0)__eight32seven7///

",,dallas,,,,,,,,
http://dallas.craigslist.org/mdf/cas/5437425902.html,SUNDAY SUCK for BI/STR STUD - m4mm,"
Just sucked a HUNG str dude 81 and swallowed his load ..drinking a 72 hot coffee now to wash it down 295 and ready for another one. Sub obedient cocksucker ready for a HUGE HUNG BiStr 50 dude to come use me some 7 more. WS too! Must be fresh showered DDF discrete BI-STR only. call text
",54,dallas,,,,,,,,
http://dallas.craigslist.org/dal/cas/5437435430.html,Morning fun - m4m,"
Morning fun

Fucking horny this morning. Wanting someone to suck my cock. If I can get two guys to suck my cock at the same time that would be awesome. I like freaky shit. So be willing to play with my ass :)

I will be happy to return the favor and choke on your fucking cock. 

8"" uc looking for clean ddf

Send pics. Cock pic for sure. Hurry up. Available now
",22,dallas,single,athletic,,,,,,
http://dallas.craigslist.org/mdf/cas/5418846161.html,WHITE SUB SEEKS EBONY FEMDOM - m4w,"
I'm a white oral attached sub looking to please one women on a regular basis..im clean and very oral , six one and masculine , nice bubble ass, dick and mouth..not a trick seeking ongoing
",,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/cas/5437460662.html,Mansfield BJ 4 you - m4m,"
Nice looking nice guy 47 . HWP blonde blue smooth fit . DDF and super clean . 
Masculine but a total oral bottom
Will suck off gay , Bi or straight guys legal up to 60 but prefer mature cock . 
No fats no fem and no CD . 
Red necks ,blue collar , construction workers day laborers , mechanics line up . 
You don't have to be a gym rat or model but be real .
Drop by drop your pants and drop your load . 
No pic means no response . 
I host . Looking to suck cock SUNDAY. after 7:30 PM . Setting this up now for later . 
Off Debbie Lane and 287 
Send pic and I will send address 











",,dallas,single,average,,,,rarely,,
http://dallas.craigslist.org/dal/cas/5431645604.html,I love women with relationship - m4w,"
If you have boyfriend or married. And need some attention Kik me brayan0205 let me make you fell the adrenaline. Again. Send me pic. Plz. Be real clean. I'm so i spect. The same. I do love eat pussy
",35,dallas,,,,,,,,
http://dallas.craigslist.org/ndf/cas/5412180545.html,FREE TANTRA YONI MASSAGE - m4w,"
I am a single white male. I have a massage table and love to give free sensual and yoni massages, and I am very experienced. I am 6ft, 220lbs, and in good shape. I am a non smoker, masculine, professional male. I am a world traveler, easy to get along with, and a lot of fun. I love pleasing my partners in many ways. I am not pushy and open to almost anything. Thanks 
",62,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/cas/5418847196.html,LOOKING FOR A THICK BLACK FEMALE WITH A BIG ASS THAT LIKES IT ATE - m4w,"
I am a very oral white attached male..looking for a thick black female that likes to ride face..PICS FOR PICS
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/cas/5425130523.html,busco una mujer discreta - m4w,"
Alguna. Chava que leguste que lemamen su panochita o que quiera mamar verga diferente. Esto sera entre tu y yo sola mente. Podemos. Vernos. Cuando quieras puedo chupartela asta causarte. Orgasmosbque ase tiempo. No tienes. No. In porta si tienes novio. Casda o sola diborciada kik me brayan0205 mandame tu foto en el primer mensaje
",43,dallas,single,average,,,,,,
http://dallas.craigslist.org/dal/cas/5430722970.html,Kik me if you wanna get your pussy lick - m4w,"
If you interested in getting your ass and pussy lick I'll be happy to do that for you I wanna get suck too. Kik brayan0205. Send me pic on first. Kik
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/cas/5430737754.html,Your men its not doing it i will - m4w,"
You wanna fell good again you men don't eat that pussy and ass anymore I will lick ur ass and pussy till you ask me to fuck you we can be regular. Kik me with picture. Kik is brayan0205
",35,dallas,,,,,,,,
http://dallas.craigslist.org/ftw/cas/5413367958.html,LOOKING FOR A THICK BLACK FEMALE WITH A BIG ASS THAT LIKES IT ATE - m4w,"
I am a very oral white attached male..looking for a thick black female that likes to ride face..PICS FOR PICS
",,dallas,,,,,,,,
http://dallas.craigslist.org/dal/cas/5435785820.html,Attractive Top - m4m,"
Attractive guy here clean std hiv neg looking for bttm guy now. IF YOU RESPOND W/O PIC I WILL NOT REPLY PERIOD!! If serious and interested hmu
",28,dallas,single,average,,,,,,
http://dallas.craigslist.org/dal/cas/5430743305.html,Verga en secreto parati - m4w,"
Quieter probar algo Nuevo. Cabia de rutina teba gustar yo ago lo que pidas to do lo que pidas Kik me brayan0205. Mandafoto. Mencanta mamar panochita y culito sitegusta
",35,dallas,,,,,,,,
http://dallas.craigslist.org/mdf/cas/5437420233.html,come and suck this bbc - m4m,"
I need to be drained this morning, I have a 4 day load I need to get off. Who is willing to come over and handle that for me. Pics please
",25,dallas,,,,,,,,
